NUMERO;DATA;CODIGO ORGAO;ORGAO;CODIGO DESPESA;DESPESA;DATA INCLUSAO;VALOR;LIQUIDADO;PAGO;SALDO
182;06/04/2022;02011; Superintendência Cajazeirense de Trânsito;339036 ; Outros Serviços de Terceiros - Pessoa Física;07/04/2022;800;800;800;0
181;05/04/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;06/04/2022;17313.00;17313.00;17313.00;0
180;05/04/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;06/04/2022;341.8;341.8;341.8;0
179;05/04/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;06/04/2022;650;650;650;0
178;05/04/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;06/04/2022;390;390;390;0
177;05/04/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;06/04/2022;350;350;350;0
176;04/04/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;06/04/2022;6396.96;6396.96;6396.96;0
175;04/04/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;06/04/2022;800;800;800;0
174;01/04/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;04/04/2022;10923.35;10923.35;10923.35;0
173;01/04/2022;02011; Superintendência Cajazeirense de Trânsito;339014 ; Diárias - Civil;04/04/2022;320;320;320;0
172;31/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/04/2022;3100.00;3100.00;3100.00;0
171;31/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/04/2022;850;850;850;0
170;31/03/2022;02011; Superintendência Cajazeirense de Trânsito;339036 ; Outros Serviços de Terceiros - Pessoa Física;01/04/2022;2000.00;2000.00;2000.00;0
169;31/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;01/04/2022;24274.00;24274.00;24274.00;0
168;31/03/2022;02011; Superintendência Cajazeirense de Trânsito;469071 ; Principal da Dívida Contratual Resgatado;01/04/2022;533.03;533.03;533.03;0
167;30/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;31/03/2022;1000.00;1000.00;1000.00;0
166;30/03/2022;02011; Superintendência Cajazeirense de Trânsito;339035 ; Serviços de Consultoria;31/03/2022;2500.00;2500.00;2500.00;0
165;30/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;31/03/2022;949.5;949.5;949.5;0
164;30/03/2022;02011; Superintendência Cajazeirense de Trânsito;449052 ; Equipamentos e Material Permanente;31/03/2022;470;470;470;0
163;29/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;30/03/2022;780;780;780;0
162;29/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;30/03/2022;780;780;780;0
161;29/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;30/03/2022;520;0;0;0
160;29/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;30/03/2022;370;370;370;0
159;29/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;30/03/2022;370;370;370;0
158;29/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;30/03/2022;370;370;370;0
157;29/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;30/03/2022;1890.81;1890.81;1890.81;0
156;28/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;29/03/2022;450;450;450;0
155;28/03/2022;02011; Superintendência Cajazeirense de Trânsito;449052 ; Equipamentos e Material Permanente;29/03/2022;1280.00;1280.00;1280.00;0
154;28/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;29/03/2022;419.79;419.79;419.79;0
153;25/03/2022;02011; Superintendência Cajazeirense de Trânsito;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;28/03/2022;66483.37;66483.37;66483.37;0
152;25/03/2022;02011; Superintendência Cajazeirense de Trânsito;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;28/03/2022;37744.32;37744.32;37744.32;0
151;25/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;28/03/2022;24650.00;24650.00;24650.00;0
150;24/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;25/03/2022;11610.00;11610.00;11610.00;0
149;24/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;25/03/2022;935;935;935;0
148;23/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;24/03/2022;3000.00;3000.00;3000.00;0
147;23/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;24/03/2022;327.5;327.5;327.5;0
146;22/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;23/03/2022;400;400;400;0
145;22/03/2022;02011; Superintendência Cajazeirense de Trânsito;339036 ; Outros Serviços de Terceiros - Pessoa Física;23/03/2022;2600.00;2600.00;2600.00;0
144;21/03/2022;02011; Superintendência Cajazeirense de Trânsito;319013 ; Obrigações Patronais;22/03/2022;4655.35;4655.35;4655.35;0
143;21/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;22/03/2022;600;600;600;0
142;18/03/2022;02011; Superintendência Cajazeirense de Trânsito;449052 ; Equipamentos e Material Permanente;21/03/2022;4090.00;4090.00;4090.00;0
141;18/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;21/03/2022;5000.00;5000.00;5000.00;0
140;18/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;21/03/2022;377;377;377;0
139;18/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;21/03/2022;250;250;250;0
138;18/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;21/03/2022;157;157;157;0
137;17/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;18/03/2022;1124.07;1124.07;1124.07;0
136;17/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;18/03/2022;149.26;149.26;149.26;0
135;17/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;18/03/2022;92.91;92.91;92.91;0
134;16/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;17/03/2022;3800.00;3800.00;3800.00;0
133;15/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;16/03/2022;300;300;300;0
132;14/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;15/03/2022;281;281;281;0
131;14/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;15/03/2022;13910.70;13910.70;13910.70;0
130;14/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;15/03/2022;300;300;300;0
129;14/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;15/03/2022;850;850;850;0
128;10/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;11/03/2022;215;215;215;0
127;10/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;11/03/2022;60;60;60;0
126;09/03/2022;02011; Superintendência Cajazeirense de Trânsito;339014 ; Diárias - Civil;10/03/2022;900;900;900;0
125;09/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;10/03/2022;498.5;498.5;498.5;0
124;09/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;10/03/2022;4166.67;4166.67;4166.67;0
123;09/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;10/03/2022;600;600;600;0
122;08/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;09/03/2022;147.18;147.18;147.18;0
121;08/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;09/03/2022;650;650;650;0
120;08/03/2022;02011; Superintendência Cajazeirense de Trânsito;339035 ; Serviços de Consultoria;09/03/2022;1400.00;1400.00;1400.00;0
119;08/03/2022;02011; Superintendência Cajazeirense de Trânsito;339035 ; Serviços de Consultoria;09/03/2022;1400.00;1400.00;1400.00;0
118;08/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;09/03/2022;445;445;445;0
117;08/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;09/03/2022;1065.00;1065.00;1065.00;0
116;08/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;09/03/2022;18300.00;18300.00;18300.00;0
115;07/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;08/03/2022;450;450;450;0
114;07/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;08/03/2022;180;180;180;0
113;07/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;08/03/2022;3500.00;3500.00;3500.00;0
112;04/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;07/03/2022;500;500;500;0
111;04/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;07/03/2022;8100.85;8100.85;8100.85;0
110;04/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;07/03/2022;720;720;720;0
109;04/03/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;07/03/2022;735;735;735;0
108;03/03/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/03/2022;71994.00;71994.00;71994.00;0
107;25/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;03/03/2022;160;160;160;0
106;25/02/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;03/03/2022;251.5;251.5;251.5;0
105;25/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;03/03/2022;6396.96;6396.96;6396.96;0
104;25/02/2022;02011; Superintendência Cajazeirense de Trânsito;469071 ; Principal da Dívida Contratual Resgatado;03/03/2022;529.22;529.22;529.22;0
103;25/02/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;03/03/2022;543.29;543.29;543.29;0
102;25/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;03/03/2022;3100.00;3100.00;3100.00;0
101;24/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;25/02/2022;9300.00;9300.00;9300.00;0
100;24/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;25/02/2022;8000.00;8000.00;8000.00;0
99;24/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;25/02/2022;8000.00;8000.00;8000.00;0
98;24/02/2022;02011; Superintendência Cajazeirense de Trânsito;319013 ; Obrigações Patronais;25/02/2022;6516.05;6516.05;6516.05;0
97;24/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;25/02/2022;1000.00;1000.00;1000.00;0
96;23/02/2022;02011; Superintendência Cajazeirense de Trânsito;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;24/02/2022;64657.38;64657.38;64657.38;0
95;23/02/2022;02011; Superintendência Cajazeirense de Trânsito;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;24/02/2022;37744.32;37744.32;37744.32;0
94;23/02/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;24/02/2022;360;360;360;0
93;23/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;24/02/2022;18300.00;18300.00;18300.00;0
92;22/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;23/02/2022;250;250;250;0
91;22/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;23/02/2022;3150.00;3150.00;3150.00;0
90;22/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;23/02/2022;3000.00;3000.00;3000.00;0
89;22/02/2022;02011; Superintendência Cajazeirense de Trânsito;339036 ; Outros Serviços de Terceiros - Pessoa Física;23/02/2022;2600.00;2600.00;2600.00;0
88;21/02/2022;02011; Superintendência Cajazeirense de Trânsito;339036 ; Outros Serviços de Terceiros - Pessoa Física;22/02/2022;870;870;870;0
87;21/02/2022;02011; Superintendência Cajazeirense de Trânsito;319013 ; Obrigações Patronais;22/02/2022;4807.37;4807.37;4807.37;0
86;21/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;22/02/2022;600;600;600;0
85;18/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;21/02/2022;500;500;500;0
84;17/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;18/02/2022;270;270;270;0
83;17/02/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;18/02/2022;16848.00;16848.00;16848.00;0
82;17/02/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;18/02/2022;3001.25;3001.25;3001.25;0
81;17/02/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;18/02/2022;3011.85;3011.85;3011.85;0
80;17/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;18/02/2022;5000.00;5000.00;5000.00;0
79;17/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;18/02/2022;450;450;450;0
78;17/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;18/02/2022;300;300;300;0
77;16/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;17/02/2022;3300.00;3300.00;3300.00;0
76;15/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;16/02/2022;12500.01;12500.01;12500.01;0
75;15/02/2022;02011; Superintendência Cajazeirense de Trânsito;339035 ; Serviços de Consultoria;16/02/2022;2500.00;2500.00;2500.00;0
74;15/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;16/02/2022;3500.00;3500.00;3500.00;0
73;14/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;15/02/2022;70;70;70;0
72;14/02/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;15/02/2022;1770.50;1770.50;1770.50;0
71;14/02/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;15/02/2022;380;380;380;0
70;11/02/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;13/02/2022;28852.00;28852.00;28852.00;0
69;11/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;13/02/2022;800;800;800;0
68;10/02/2022;02011; Superintendência Cajazeirense de Trânsito;339014 ; Diárias - Civil;13/02/2022;460;460;460;0
67;10/02/2022;02011; Superintendência Cajazeirense de Trânsito;339035 ; Serviços de Consultoria;13/02/2022;1400.00;1400.00;1400.00;0
66;09/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;10/02/2022;10029.44;10029.44;10029.44;0
65;09/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;10/02/2022;300;300;300;0
64;09/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;10/02/2022;2000.00;2000.00;2000.00;0
63;08/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;09/02/2022;64.18;64.18;64.18;0
62;07/02/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;08/02/2022;120;120;120;0
61;07/02/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;08/02/2022;1600.00;1600.00;1600.00;0
60;07/02/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;08/02/2022;384;384;384;0
59;07/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;08/02/2022;145;145;145;0
58;07/02/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;08/02/2022;900;900;900;0
57;07/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;08/02/2022;149.26;149.26;149.26;0
56;04/02/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;07/02/2022;900;0;0;0
55;04/02/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;07/02/2022;9152.37;9152.37;9152.37;0
54;03/02/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;04/02/2022;14630.00;0;0;0
53;03/02/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;04/02/2022;1250.00;1250.00;1250.00;0
52;03/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/02/2022;650;650;650;0
51;03/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/02/2022;250;250;250;0
50;03/02/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/02/2022;1000.00;1000.00;1000.00;0
49;02/02/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;03/02/2022;2680.00;2680.00;2680.00;0
48;02/02/2022;02011; Superintendência Cajazeirense de Trânsito;339036 ; Outros Serviços de Terceiros - Pessoa Física;03/02/2022;2600.00;2600.00;2600.00;0
47;31/01/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;01/02/2022;559;559;559;0
46;31/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/02/2022;112821.10;112821.10;112821.10;0
45;31/01/2022;02011; Superintendência Cajazeirense de Trânsito;469071 ; Principal da Dívida Contratual Resgatado;01/02/2022;525.57;525.57;525.57;0
44;31/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/02/2022;6396.96;6396.96;6396.96;0
43;31/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/02/2022;6396.96;6396.96;6396.96;0
42;28/01/2022;02011; Superintendência Cajazeirense de Trânsito;339014 ; Diárias - Civil;31/01/2022;450;450;450;0
41;28/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;31/01/2022;3100.00;3100.00;3100.00;0
40;28/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;31/01/2022;1000.00;1000.00;1000.00;0
39;28/01/2022;02011; Superintendência Cajazeirense de Trânsito;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;31/01/2022;35694.46;35694.46;35694.46;0
38;28/01/2022;02011; Superintendência Cajazeirense de Trânsito;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;31/01/2022;68133.08;68133.08;68133.08;0
37;27/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;28/01/2022;400;400;400;0
36;26/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/01/2022;10029.44;10029.44;10029.44;0
35;26/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/01/2022;137.77;137.77;137.77;0
34;25/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;26/01/2022;350;350;350;0
33;25/01/2022;02011; Superintendência Cajazeirense de Trânsito;339036 ; Outros Serviços de Terceiros - Pessoa Física;26/01/2022;650;650;650;0
32;25/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;26/01/2022;3000.00;3000.00;3000.00;0
31;25/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;26/01/2022;953.9;953.9;953.9;0
30;24/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;25/01/2022;600;600;600;0
29;21/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;24/01/2022;270;270;270;0
28;20/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;21/01/2022;10029.44;10029.44;10029.44;0
27;20/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;21/01/2022;5000.00;5000.00;5000.00;0
26;20/01/2022;02011; Superintendência Cajazeirense de Trânsito;319013 ; Obrigações Patronais;21/01/2022;3306.01;3306.01;3306.01;0
25;20/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;21/01/2022;5220.00;5220.00;5220.00;0
24;20/01/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;21/01/2022;552;552;552;0
23;19/01/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;20/01/2022;4207.00;4207.00;4207.00;0
22;18/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;19/01/2022;506;506;506;0
21;17/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;19/01/2022;3000.00;3000.00;3000.00;0
20;14/01/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;19/01/2022;22614.10;22614.10;22614.10;0
19;14/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;19/01/2022;38996.75;38996.75;38996.75;0
18;14/01/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;19/01/2022;2240.00;2240.00;2240.00;0
17;12/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;19/01/2022;300;300;300;0
16;12/01/2022;02011; Superintendência Cajazeirense de Trânsito;339035 ; Serviços de Consultoria;19/01/2022;2500.00;2500.00;2500.00;0
15;12/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;19/01/2022;18300.00;18300.00;18300.00;0
14;10/01/2022;02011; Superintendência Cajazeirense de Trânsito;339036 ; Outros Serviços de Terceiros - Pessoa Física;19/01/2022;750;750;750;0
13;07/01/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;19/01/2022;152;152;152;0
12;07/01/2022;02011; Superintendência Cajazeirense de Trânsito;339014 ; Diárias - Civil;19/01/2022;320;320;320;0
11;06/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;19/01/2022;45.83;45.83;45.83;0
10;06/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;19/01/2022;82.24;82.24;82.24;0
9;06/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;19/01/2022;3500.00;3500.00;3500.00;0
8;05/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;19/01/2022;270;270;270;0
7;05/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;19/01/2022;160;160;160;0
6;05/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;19/01/2022;150;150;150;0
5;05/01/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;19/01/2022;1520.00;1520.00;1520.00;0
4;05/01/2022;02011; Superintendência Cajazeirense de Trânsito;339030 ; Material de Consumo;19/01/2022;425;425;425;0
3;04/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;19/01/2022;1000.00;1000.00;1000.00;0
2;03/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;19/01/2022;2500.00;2345.90;2345.90;0
1;03/01/2022;02011; Superintendência Cajazeirense de Trânsito;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;19/01/2022;5000.00;5000.00;5000.00;0
